date,geo_id,channel,spend_usd,impressions,clicks
2023-01-01,DMA_014,Amazon,2287.82,118610,3668
2023-01-01,DMA_014,TikTok,1515.4,76980,2682
2023-01-01,DMA_015,Meta,4014.95,212499,4957
2023-01-01,DMA_015,Google,3180.65,180095,4259
2023-01-01,DMA_015,Amazon,2257.42,131629,3456
2023-01-01,DMA_015,TikTok,1478.48,79785,2334
2023-01-01,DMA_016,Meta,3833.54,203372,4726
2023-01-01,DMA_016,Google,2904.16,173490,3794
2023-01-01,DMA_016,Amazon,1975.09,97801,3375
2023-01-01,DMA_016,TikTok,1647.11,82646,2039
2023-01-01,DMA_017,Meta,3635.33,181546,5202
2023-01-01,DMA_017,Google,2936.43,167587,4423
2023-01-01,DMA_017,Amazon,2258.17,128441,2716
2023-01-01,DMA_017,TikTok,1643.27,81816,2001
2023-01-01,DMA_018,Meta,3884.12,200778,5643
2023-01-01,DMA_018,Google,2532.73,140710,4160
2023-01-01,DMA_018,Amazon,2521.11,142102,4476
2023-01-01,DMA_018,TikTok,1558.96,93213,1956
2023-01-01,DMA_019,Meta,3126.29,153549,4865
2023-01-01,DMA_019,Google,2560.32,156210,4196
2023-01-01,DMA_019,Amazon,2027.12,117806,3150
2023-01-01,DMA_019,TikTok,1384.17,70481,1836
2023-01-01,DMA_020,Meta,3192.89,179822,4253
2023-01-01,DMA_020,Google,2385.4,141456,3912
2023-01-01,DMA_020,Amazon,1988.39,111437,2970
2023-01-01,DMA_020,TikTok,1288.67,78813,1809
2023-01-01,DMA_021,Meta,4003.18,231743,5965
2023-01-01,DMA_021,Google,2886.15,178915,4692
2023-01-01,DMA_021,Amazon,2030.94,119878,3181
2023-01-01,DMA_021,TikTok,1287.83,79364,1572
2023-01-01,DMA_022,Meta,3357.38,167476,4739
2023-01-01,DMA_022,Google,2695.42,152132,3441
2023-01-01,DMA_022,Amazon,2398.46,126687,3630
2023-01-01,DMA_022,TikTok,1530.06,87045,2016
2023-01-01,DMA_023,Meta,3955.88,218207,6385
2023-01-01,DMA_023,Google,2391.48,133812,3093
2023-01-01,DMA_023,Amazon,2403.88,128128,4244
2023-01-01,DMA_023,TikTok,1518.9,82609,2372
2023-01-01,DMA_024,Meta,3588.76,191450,5699
2023-01-01,DMA_024,Google,2995.65,183267,3647
2023-01-01,DMA_024,Amazon,2516.13,152685,4451
2023-01-01,DMA_024,TikTok,1451.71,85366,2052
2023-01-01,DMA_025,Meta,3437.21,202714,4675
2023-01-01,DMA_025,Google,2796.52,146684,4344
2023-01-01,DMA_025,Amazon,2267.36,112480,3499
2023-01-01,DMA_025,TikTok,1391.75,75153,2451
2023-01-01,DMA_026,Meta,3182.4,161457,4824
2023-01-01,DMA_026,Google,2683.54,155314,4009
2023-01-01,DMA_026,Amazon,2193.71,115131,3534
2023-01-01,DMA_026,TikTok,1473.81,79915,1836
2023-01-01,DMA_027,Meta,3599.72,213570,6353
2023-01-01,DMA_027,Google,2537.57,154338,4003
2023-01-01,DMA_027,Amazon,2263.61,114705,4052
2023-01-01,DMA_027,TikTok,1494.14,85676,1986
2023-01-01,DMA_028,Meta,3937.77,217462,6663
2023-01-01,DMA_028,Google,2778.54,167537,4777
2023-01-01,DMA_028,Amazon,2264.77,119751,3200
2023-01-01,DMA_028,TikTok,1356.27,69785,2169
2023-01-01,DMA_029,Meta,3655.71,220041,4401
2023-01-01,DMA_029,Google,2977.55,145295,4193
2023-01-01,DMA_029,Amazon,2512.32,121749,3276
2023-01-01,DMA_029,TikTok,1449.8,75414,2097
2023-01-01,DMA_030,Meta,3412.02,184838,6036
2023-01-01,DMA_030,Google,2598.47,141718,4380
2023-01-01,DMA_030,Amazon,2164.45,127069,3734
2023-01-01,DMA_030,TikTok,1688.03,95234,2694
2023-01-01,DMA_031,Meta,3635.24,174579,6532
2023-01-01,DMA_031,Google,2567.52,135852,3771
2023-01-01,DMA_031,Amazon,2221.66,127697,3938
2023-01-01,DMA_031,TikTok,1325.37,77782,1844
2023-01-01,DMA_032,Meta,3947.99,240140,7018
2023-01-01,DMA_032,Google,2432.35,128944,3274
2023-01-01,DMA_032,Amazon,2312.28,124157,3876
2023-01-01,DMA_032,TikTok,1331.74,72134,1928
2023-01-01,DMA_033,Meta,3223.41,158968,4094
2023-01-01,DMA_033,Google,2520.77,123325,3611
2023-01-01,DMA_033,Amazon,1918.52,100542,2760
2023-01-01,DMA_033,TikTok,1483.67,85253,2215
2023-01-01,DMA_034,Meta,3574.07,207185,4366
2023-01-01,DMA_034,Google,2535.92,148891,3685
2023-01-01,DMA_034,Amazon,2433.79,129098,3592
2023-01-01,DMA_034,TikTok,1394.14,77094,2438
2023-01-01,DMA_035,Meta,3375.8,200092,4986
2023-01-01,DMA_035,Google,3146.35,176050,5148
2023-01-01,DMA_035,Amazon,2388.51,126304,3061
2023-01-01,DMA_035,TikTok,1301.26,67604,2320
2023-01-01,DMA_036,Meta,3113.85,160291,4767
2023-01-01,DMA_036,Google,3001.71,146182,4631
2023-01-01,DMA_036,Amazon,2215.41,130477,3264
2023-01-01,DMA_036,TikTok,1306.86,79318,1591
2023-01-01,DMA_037,Meta,3591.69,184893,4411
2023-01-01,DMA_037,Google,3117.58,168469,3929
2023-01-01,DMA_037,Amazon,2113.51,103474,3502
2023-01-01,DMA_037,TikTok,1442.65,75563,1960
2023-01-01,DMA_038,Meta,3931.49,192833,5387
2023-01-01,DMA_038,Google,2724.98,153315,3447
2023-01-01,DMA_038,Amazon,1975.85,103287,3256
2023-01-01,DMA_038,TikTok,1620.97,95839,2300
2023-01-01,DMA_039,Meta,3916.91,227635,6502
2023-01-01,DMA_039,Google,2704.88,139149,4152
2023-01-01,DMA_039,Amazon,1894.18,102686,2461
2023-01-01,DMA_039,TikTok,1293.29,77699,2292
2023-01-01,DMA_040,Meta,3302.78,202098,3996
2023-01-01,DMA_040,Google,2826.18,165330,5047
2023-01-01,DMA_040,Amazon,1990.29,105224,3054
2023-01-01,DMA_040,TikTok,1701.63,102693,2754
2023-01-01,DMA_041,Meta,3354.84,174758,5501
2023-01-01,DMA_041,Google,2722.94,150571,3319
2023-01-01,DMA_041,Amazon,2216.48,128787,3742
2023-01-01,DMA_041,TikTok,1372.81,80030,2303
2023-01-01,DMA_042,Meta,3448.4,175815,6133
2023-01-01,DMA_042,Google,2743.25,168527,4198
2023-01-01,DMA_042,Amazon,2242.66,138145,3859
2023-01-01,DMA_042,TikTok,1687.04,81698,2998
2023-01-01,DMA_043,Meta,3027.56,152254,4502
2023-01-01,DMA_043,Google,3013.0,148853,4708
2023-01-01,DMA_043,Amazon,2032.61,121946,3609
2023-01-01,DMA_043,TikTok,1547.32,83976,2570
2023-01-01,DMA_044,Meta,3482.68,180352,4465
2023-01-01,DMA_044,Google,2673.24,142974,4465
2023-01-01,DMA_044,Amazon,2473.11,127406,3211
2023-01-01,DMA_044,TikTok,1399.59,86206,2198
2023-01-01,DMA_045,Meta,3354.81,173732,4042
2023-01-01,DMA_045,Google,3024.71,151374,4441
2023-01-01,DMA_045,Amazon,1894.85,113254,2840
2023-01-01,DMA_045,TikTok,1650.32,98039,2681
2023-01-01,DMA_046,Meta,3617.17,176407,5457
2023-01-01,DMA_046,Google,3072.33,147487,4006
2023-01-01,DMA_046,Amazon,2000.22,113389,3014
2023-01-01,DMA_046,TikTok,1581.95,96842,2336
2023-01-01,DMA_047,Meta,2996.74,145787,4328
2023-01-01,DMA_047,Google,3083.2,164441,3721
2023-01-01,DMA_047,Amazon,1936.05,107354,2628
2023-01-01,DMA_047,TikTok,1470.09,74972,2531
2023-01-01,DMA_048,Meta,3542.76,209660,5428
2023-01-01,DMA_048,Google,2938.3,176799,4670
2023-01-01,DMA_048,Amazon,1966.5,104731,2765
2023-01-01,DMA_048,TikTok,1557.23,87473,2221
2023-01-01,DMA_049,Meta,3906.94,188787,5080
2023-01-01,DMA_049,Google,2959.61,148019,4036
2023-01-01,DMA_049,Amazon,2220.11,112428,3908
2023-01-01,DMA_049,TikTok,1336.86,65186,1901
2023-01-01,DMA_050,Meta,3863.16,226192,6760
2023-01-01,DMA_050,Google,2449.7,136422,3536
2023-01-01,DMA_050,Amazon,2391.51,132993,3866
2023-01-01,DMA_050,TikTok,1592.11,84598,2493
2023-01-01,DMA_051,Meta,3539.87,199714,4901
2023-01-01,DMA_051,Google,2614.49,130184,4689
2023-01-01,DMA_051,Amazon,2438.95,143723,3352
2023-01-01,DMA_051,TikTok,1332.38,64402,1903
2023-01-01,DMA_052,Meta,3031.87,152176,5252
2023-01-01,DMA_052,Google,2910.52,170987,4969
2023-01-01,DMA_052,Amazon,2089.95,109488,3101
2023-01-01,DMA_052,TikTok,1613.24,88467,2897
2023-01-01,DMA_053,Meta,3647.34,180041,5590
2023-01-01,DMA_053,Google,2987.1,153344,5001
2023-01-01,DMA_053,Amazon,1912.41,102828,3299
2023-01-01,DMA_053,TikTok,1480.85,85235,2246
2023-01-01,DMA_054,Meta,3877.38,217501,5099
2023-01-01,DMA_054,Google,3060.63,174305,4058
2023-01-01,DMA_054,Amazon,1931.32,110430,3235
2023-01-01,DMA_054,TikTok,1470.71,72207,2019
2023-01-01,DMA_055,Meta,3093.98,172420,4198
2023-01-01,DMA_055,Google,3127.44,181380,5390
2023-01-01,DMA_055,Amazon,2199.23,107757,2882
2023-01-01,DMA_055,TikTok,1589.2,79889,2167
2023-01-01,DMA_056,Meta,3631.77,221827,4413
2023-01-01,DMA_056,Google,2861.21,153070,4352
2023-01-01,DMA_056,Amazon,2295.52,113970,3894
2023-01-01,DMA_056,TikTok,1486.69,89603,2156
2023-01-01,DMA_057,Meta,3425.15,166190,4215
2023-01-01,DMA_057,Google,2772.38,143875,4506
2023-01-01,DMA_057,Amazon,1950.46,110359,3276
2023-01-01,DMA_057,TikTok,1628.63,89033,2870
2023-01-01,DMA_058,Meta,3229.99,198097,4831
2023-01-01,DMA_058,Google,2694.84,161108,3872
2023-01-01,DMA_058,Amazon,2505.4,141742,4096
2023-01-01,DMA_058,TikTok,1466.46,73637,2186
2023-01-01,DMA_059,Meta,3231.11,176416,5536
2023-01-01,DMA_059,Google,3085.43,190987,4601
2023-01-01,DMA_059,Amazon,2100.27,124508,3366
2023-01-01,DMA_059,TikTok,1623.71,95615,1986
2023-01-01,DMA_060,Meta,3843.62,220222,4918
2023-01-01,DMA_060,Google,3002.42,168314,4239
2023-01-01,DMA_060,Amazon,2095.9,124610,3141
2023-01-01,DMA_060,TikTok,1291.93,68211,2139
2023-01-01,DMA_061,Meta,3396.19,181472,4503
2023-01-01,DMA_061,Google,2635.64,127810,3832
2023-01-01,DMA_061,Amazon,2413.18,142975,4278
2023-01-01,DMA_061,TikTok,1547.41,91905,2266
2023-01-01,DMA_062,Meta,3873.35,233189,5236
2023-01-01,DMA_062,Google,2753.36,143009,4269
2023-01-01,DMA_062,Amazon,2349.25,141910,2981
2023-01-01,DMA_062,TikTok,1408.32,87180,2343
2023-01-01,DMA_063,Meta,3135.89,169025,4152
2023-01-01,DMA_063,Google,3123.24,191574,4515
2023-01-01,DMA_063,Amazon,2113.72,114334,2871
2023-01-01,DMA_063,TikTok,1603.14,91708,2248
2023-01-01,DMA_064,Meta,2980.75,175917,4139
2023-01-01,DMA_064,Google,2748.46,140590,3371
2023-01-01,DMA_064,Amazon,2270.31,134248,3125
2023-01-01,DMA_064,TikTok,1520.63,92041,2475
2023-01-01,DMA_065,Meta,3301.17,173144,5479
2023-01-01,DMA_065,Google,2438.61,149004,3538
2023-01-01,DMA_065,Amazon,2234.7,131794,2847
2023-01-01,DMA_065,TikTok,1406.61,78199,2263
2023-01-01,DMA_066,Meta,3173.52,186038,5009
2023-01-01,DMA_066,Google,2953.28,181735,3646
2023-01-01,DMA_066,Amazon,2215.82,117443,3962
2023-01-01,DMA_066,TikTok,1520.78,74894,2579
2023-01-01,DMA_067,Meta,2988.11,167012,3799
2023-01-01,DMA_067,Google,2797.2,173072,4566
2023-01-01,DMA_067,Amazon,2452.19,147059,3654
2023-01-01,DMA_067,TikTok,1404.04,74323,2368
2023-01-01,DMA_068,Meta,3140.75,193211,4265
2023-01-01,DMA_068,Google,2668.29,165365,3321
2023-01-01,DMA_068,Amazon,2358.55,115628,3007
2023-01-01,DMA_068,TikTok,1532.39,94333,2447
2023-01-01,DMA_069,Meta,3954.42,210793,5875
2023-01-01,DMA_069,Google,2846.39,162074,3605
2023-01-01,DMA_069,Amazon,2237.32,113923,2734
2023-01-01,DMA_069,TikTok,1586.21,78862,2227
2023-01-01,DMA_070,Meta,3092.73,190688,4776
2023-01-01,DMA_070,Google,3092.43,184498,5069
2023-01-01,DMA_070,Amazon,1934.46,94517,2938
2023-01-01,DMA_070,TikTok,1599.74,88764,2872
2023-01-01,DMA_071,Meta,3563.85,176996,5189
2023-01-01,DMA_071,Google,2714.62,138869,4076
2023-01-01,DMA_071,Amazon,2072.66,115133,2552
2023-01-01,DMA_071,TikTok,1314.35,70458,1821
2023-01-01,DMA_072,Meta,3125.58,150393,5203
2023-01-01,DMA_072,Google,2961.76,153126,3959
2023-01-01,DMA_072,Amazon,2372.11,146665,3620
2023-01-01,DMA_072,TikTok,1561.97,88870,2083
2023-01-01,DMA_073,Meta,3796.54,205040,6229
2023-01-01,DMA_073,Google,2948.97,178409,4001
2023-01-01,DMA_073,Amazon,2040.48,125760,2942
2023-01-01,DMA_073,TikTok,1669.88,97108,2344
2023-01-01,DMA_074,Meta,3549.11,174176,6331
2023-01-01,DMA_074,Google,2925.64,168844,3827
2023-01-01,DMA_074,Amazon,2122.55,103599,3146
2023-01-01,DMA_074,TikTok,1325.29,71293,1833
2023-01-01,DMA_075,Meta,3668.73,184927,6117
2023-01-01,DMA_075,Google,2529.61,152656,4208
2023-01-01,DMA_075,Amazon,2390.45,122362,3094
2023-01-01,DMA_075,TikTok,1581.86,94503,2400
2023-01-01,DMA_076,Meta,3654.47,203090,4711
2023-01-01,DMA_076,Google,2901.22,155963,4624
2023-01-01,DMA_076,Amazon,2465.87,123409,3553
2023-01-01,DMA_076,TikTok,1435.51,84103,2041
2023-01-01,DMA_077,Meta,3169.12,188902,4873
2023-01-01,DMA_077,Google,3191.12,159876,5248
2023-01-01,DMA_077,Amazon,2441.86,145258,4225
2023-01-01,DMA_077,TikTok,1523.73,75707,1934
2023-01-01,DMA_078,Meta,3010.22,157459,5184
2023-01-01,DMA_078,Google,2452.73,133170,3288
2023-01-01,DMA_078,Amazon,2284.93,134360,2965
2023-01-01,DMA_078,TikTok,1722.06,97791,2623
2023-01-01,DMA_079,Meta,3576.0,209073,4343
2023-01-01,DMA_079,Google,3032.68,174780,4995
2023-01-01,DMA_079,Amazon,2383.14,123611,3189
2023-01-01,DMA_079,TikTok,1356.9,80497,1925
2023-01-01,DMA_080,Meta,3161.79,191677,4176
2023-01-01,DMA_080,Google,2550.77,155437,4530
2023-01-01,DMA_080,Amazon,2013.59,98982,3082
2023-01-01,DMA_080,TikTok,1352.07,72466,2131
2023-01-01,DMA_081,Meta,3089.4,165181,4201
2023-01-01,DMA_081,Google,2832.59,173642,3682
2023-01-01,DMA_081,Amazon,1882.88,92831,2604
2023-01-01,DMA_081,TikTok,1563.34,96419,2041
2023-01-01,DMA_082,Meta,3788.36,208884,5468
2023-01-01,DMA_082,Google,2727.6,143732,4475
2023-01-01,DMA_082,Amazon,2297.17,135025,3915
2023-01-01,DMA_082,TikTok,1596.48,93380,2658
2023-01-01,DMA_083,Meta,3102.96,163766,5269
2023-01-01,DMA_083,Google,2788.93,150763,4224
2023-01-01,DMA_083,Amazon,2203.69,110077,3621
2023-01-01,DMA_083,TikTok,1302.34,63550,2309
2023-01-01,DMA_084,Meta,3878.28,228030,5941
2023-01-01,DMA_084,Google,2499.97,135211,3999
2023-01-01,DMA_084,Amazon,2066.33,104950,2984
2023-01-01,DMA_084,TikTok,1721.34,92155,2531
2023-01-01,DMA_085,Meta,3416.13,180710,5342
2023-01-01,DMA_085,Google,2719.63,168220,3607
2023-01-01,DMA_085,Amazon,2159.1,132970,2685
2023-01-01,DMA_085,TikTok,1418.94,77706,2464
2023-01-01,DMA_086,Meta,3492.24,192243,4470
2023-01-01,DMA_086,Google,2595.31,154108,3781
2023-01-01,DMA_086,Amazon,2163.46,126636,3570
2023-01-01,DMA_086,TikTok,1631.68,93991,2879
2023-01-01,DMA_087,Meta,3450.36,204369,4635
2023-01-01,DMA_087,Google,3084.63,162801,3804
2023-01-01,DMA_087,Amazon,2265.8,138946,2968
2023-01-01,DMA_087,TikTok,1490.83,78496,2569
2023-01-01,DMA_088,Meta,3755.43,231523,6160
2023-01-01,DMA_088,Google,3180.13,165350,4250
2023-01-01,DMA_088,Amazon,2008.3,105497,2992
2023-01-01,DMA_088,TikTok,1575.3,85513,2190
2023-01-01,DMA_089,Meta,3277.04,181297,5481
2023-01-01,DMA_089,Google,2557.78,137119,4415
2023-01-01,DMA_089,Amazon,2124.92,119029,3781
2023-01-01,DMA_089,TikTok,1483.95,73493,1869
2023-01-01,DMA_090,Meta,3041.06,164204,4485
2023-01-01,DMA_090,Google,3211.63,195380,5356
2023-01-01,DMA_090,Amazon,2197.46,129748,3806
2023-01-01,DMA_090,TikTok,1659.65,92291,2434
2023-01-01,DMA_091,Meta,3209.38,175404,5720
2023-01-01,DMA_091,Google,3111.47,149380,4953
2023-01-01,DMA_091,Amazon,2200.8,126122,3405
2023-01-01,DMA_091,TikTok,1344.9,69907,2253
2023-01-01,DMA_092,Meta,3064.01,169892,5296
2023-01-01,DMA_092,Google,2704.35,160011,4823
2023-01-01,DMA_092,Amazon,1959.12,95175,2473
2023-01-01,DMA_092,TikTok,1528.42,85082,2587
2023-01-01,DMA_093,Meta,3511.33,198637,4694
2023-01-01,DMA_093,Google,2529.74,144241,4242
2023-01-01,DMA_093,Amazon,2349.51,134242,3146
2023-01-01,DMA_093,TikTok,1356.59,78707,1889
2023-01-01,DMA_094,Meta,3520.0,177045,4894
2023-01-01,DMA_094,Google,3064.38,154100,5382
2023-01-01,DMA_094,Amazon,1999.28,109772,2429
2023-01-01,DMA_094,TikTok,1417.51,72645,2272
2023-01-01,DMA_095,Meta,3270.22,159299,5860
2023-01-01,DMA_095,Google,2923.75,164319,4872
2023-01-01,DMA_095,Amazon,2234.15,121254,3415
2023-01-01,DMA_095,TikTok,1452.35,84710,2097
2023-01-01,DMA_096,Meta,3584.52,190961,5142
2023-01-01,DMA_096,Google,2833.36,145420,3739
2023-01-01,DMA_096,Amazon,2524.78,151437,3398
2023-01-01,DMA_096,TikTok,1683.98,93509,2292
2023-01-01,DMA_097,Meta,3269.72,175994,5839
2023-01-01,DMA_097,Google,2429.18,149432,3849
2023-01-01,DMA_097,Amazon,2216.21,118487,2668
2023-01-01,DMA_097,TikTok,1582.81,81607,2182
2023-01-01,DMA_098,Meta,3250.93,157238,4826
2023-01-01,DMA_098,Google,2599.95,140269,3441
2023-01-01,DMA_098,Amazon,2340.18,114495,3087
2023-01-01,DMA_098,TikTok,1450.94,85501,2413
2023-01-01,DMA_099,Meta,3332.63,177916,4813
2023-01-01,DMA_099,Google,2496.34,141911,3315
2023-01-01,DMA_099,Amazon,2081.16,103440,2879
2023-01-01,DMA_099,TikTok,1559.13,84666,2029
2023-01-01,DMA_100,Meta,3748.26,210890,5285
2023-01-01,DMA_100,Google,3079.95,158974,4343
2023-01-01,DMA_100,Amazon,2183.46,119083,2949
2023-01-01,DMA_100,TikTok,1465.9,73725,2031
2023-01-01,DMA_101,Meta,3351.71,183962,5888
2023-01-01,DMA_101,Google,2574.4,148428,3738
2023-01-01,DMA_101,Amazon,1989.8,114969,2469
2023-01-01,DMA_101,TikTok,1422.24,83770,1728
2023-01-01,DMA_102,Meta,3456.84,171315,6211
2023-01-01,DMA_102,Google,2582.67,140020,3902
2023-01-01,DMA_102,Amazon,2398.5,117717,3191
2023-01-01,DMA_102,TikTok,1400.06,68041,1727
2023-01-01,DMA_103,Meta,3256.51,158785,4707
2023-01-01,DMA_103,Google,3167.99,195480,5035
2023-01-01,DMA_103,Amazon,1976.97,112018,3162
2023-01-01,DMA_103,TikTok,1368.34,79000,2426
2023-01-01,DMA_104,Meta,3419.19,190691,5517
2023-01-01,DMA_104,Google,2645.04,142132,4201
2023-01-01,DMA_104,Amazon,2017.94,114979,2648
2023-01-01,DMA_104,TikTok,1628.07,91458,2921
2023-01-01,DMA_105,Meta,2996.16,144005,4281
2023-01-01,DMA_105,Google,3193.05,190517,5379
2023-01-01,DMA_105,Amazon,1977.71,113140,3363
2023-01-01,DMA_105,TikTok,1509.85,77104,2582
2023-01-01,DMA_106,Meta,3526.02,184029,4795
2023-01-01,DMA_106,Google,2816.28,138178,3758
2023-01-01,DMA_106,Amazon,2083.93,122325,3030
2023-01-01,DMA_106,TikTok,1279.56,61595,1751
2023-01-01,DMA_107,Meta,3230.68,161148,4616
2023-01-01,DMA_107,Google,2947.2,155130,4433
2023-01-01,DMA_107,Amazon,2249.28,135928,2896
2023-01-01,DMA_107,TikTok,1368.37,75560,1838
2023-01-01,DMA_108,Meta,3785.35,215635,6468
2023-01-01,DMA_108,Google,3083.27,186541,4512
2023-01-01,DMA_108,Amazon,1983.84,113213,3387
2023-01-01,DMA_108,TikTok,1393.22,78107,2385
2023-01-01,DMA_109,Meta,3292.05,182969,5556
2023-01-01,DMA_109,Google,2742.44,135201,3883
2023-01-01,DMA_109,Amazon,2269.92,118047,3553
2023-01-01,DMA_109,TikTok,1664.76,95709,2279
2023-01-01,DMA_110,Meta,3955.14,224179,6972
2023-01-01,DMA_110,Google,2637.16,159970,4343
2023-01-01,DMA_110,Amazon,2212.95,123660,3193
2023-01-01,DMA_110,TikTok,1276.17,74834,2009
2023-01-01,DMA_111,Meta,3728.8,182229,6429
2023-01-01,DMA_111,Google,3106.92,149889,4357
2023-01-01,DMA_111,Amazon,2267.94,118879,3809
2023-01-01,DMA_111,TikTok,1276.43,71322,1629
2023-01-01,DMA_112,Meta,3038.8,163700,4335
2023-01-01,DMA_112,Google,2955.31,153762,4895
2023-01-01,DMA_112,Amazon,2479.85,141212,3857
2023-01-01,DMA_112,TikTok,1354.82,81053,1751
2023-01-01,DMA_113,Meta,3106.25,189876,4722
2023-01-01,DMA_113,Google,2752.19,145935,3779
2023-01-01,DMA_113,Amazon,2390.59,129398,3650
2023-01-01,DMA_113,TikTok,1633.61,100239,2330
2023-01-01,DMA_114,Meta,3469.37,185109,5970
2023-01-01,DMA_114,Google,2703.94,152828,3840
2023-01-01,DMA_114,Amazon,1888.37,93301,3367
2023-01-01,DMA_114,TikTok,1296.98,70754,1888
2023-01-01,DMA_115,Meta,3957.37,239166,6368
2023-01-01,DMA_115,Google,3043.97,167450,4372
2023-01-01,DMA_115,Amazon,2238.12,118307,3494
2023-01-01,DMA_115,TikTok,1383.92,72786,2315
2023-01-01,DMA_116,Meta,3089.35,173023,5045
2023-01-01,DMA_116,Google,3015.16,150868,3924
2023-01-01,DMA_116,Amazon,2075.14,119360,3524
2023-01-01,DMA_116,TikTok,1639.67,98200,2648
2023-01-01,DMA_117,Meta,3739.98,198943,5681
2023-01-01,DMA_117,Google,2603.78,130044,3613
2023-01-01,DMA_117,Amazon,2230.87,112500,3504
2023-01-01,DMA_117,TikTok,1632.29,85221,2411
2023-01-01,DMA_118,Meta,3719.31,225767,4565
2023-01-01,DMA_118,Google,2788.22,160872,3616
2023-01-01,DMA_118,Amazon,2100.54,104520,2932
2023-01-01,DMA_118,TikTok,1587.98,86205,2658
2023-01-01,DMA_119,Meta,3404.79,174363,4362
2023-01-01,DMA_119,Google,2405.52,122743,3616
2023-01-01,DMA_119,Amazon,2047.47,117366,3038
2023-01-01,DMA_119,TikTok,1622.31,83053,2018
2023-01-01,DMA_120,Meta,3590.28,205077,5382
2023-01-01,DMA_120,Google,3071.78,184572,5517
2023-01-01,DMA_120,Amazon,2427.29,119923,3129
2023-01-01,DMA_120,TikTok,1664.52,88262,2286
2023-01-01,DMA_121,Meta,3015.57,163943,4408
2023-01-01,DMA_121,Google,2561.59,141362,4206
2023-01-01,DMA_121,Amazon,1889.49,116975,3211
2023-01-01,DMA_121,TikTok,1687.98,86352,2796
2023-01-01,DMA_122,Meta,3607.45,195681,4850
2023-01-01,DMA_122,Google,2546.23,137638,3975
2023-01-01,DMA_122,Amazon,2178.01,119789,3308
2023-01-01,DMA_122,TikTok,1472.6,73809,2142
2023-01-01,DMA_123,Meta,3404.51,204761,5043
2023-01-01,DMA_123,Google,2907.46,179063,5026
2023-01-01,DMA_123,Amazon,2088.31,125316,2892
2023-01-01,DMA_123,TikTok,1615.54,92558,2225
2023-01-01,DMA_124,Meta,3138.62,185165,5550
