date,geo_id,retail_channel,customer_id,age_segment,is_new_customer,units,price_per_unit,revenue,promo_type,is_treatment,is_test_period
2023-01-01,DMA_012,Omnichannel,DMA_012_Omnichannel_30,55-64,False,1,15.269826630340464,15.269826630340464,None,True,False
2023-01-01,DMA_012,Omnichannel,DMA_012_Omnichannel_11,35-44,False,1,15.523843389228128,15.523843389228128,None,True,False
2023-01-01,DMA_012,Omnichannel,DMA_012_Omnichannel_9,65+,False,1,15.438330331054322,15.438330331054322,None,True,False
2023-01-01,DMA_012,Omnichannel,DMA_012_Omnichannel_13,18-24,False,1,15.554821540852076,15.554821540852076,None,True,False
2023-01-01,DMA_012,Omnichannel,DMA_012_Omnichannel_95,25-34,False,1,15.426731420026009,15.426731420026009,None,True,False
2023-01-01,DMA_012,Omnichannel,DMA_012_Omnichannel_4,18-24,False,1,15.70533887854699,15.70533887854699,None,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_94,35-44,False,1,15.630374631338805,15.630374631338805,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_59,35-44,False,1,15.375916668896071,15.375916668896071,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_48,25-34,False,1,15.293499518349105,15.293499518349105,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_60,35-44,False,1,14.479331973682156,14.479331973682156,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_78,45-54,True,1,15.747870413699188,15.747870413699188,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_30,25-34,False,1,14.95025626047713,14.95025626047713,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_77,35-44,True,1,15.4529712267333,15.4529712267333,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_85,25-34,True,1,14.37896690147785,14.37896690147785,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_17,65+,True,1,14.900629628592961,14.900629628592961,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_28,18-24,False,1,14.632172148432357,14.632172148432357,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_8,65+,False,1,14.647249261626255,14.647249261626255,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_49,65+,True,1,15.657533622551426,15.657533622551426,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_76,35-44,False,1,14.759210310980103,14.759210310980103,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_65,25-34,False,1,15.101371645812117,15.101371645812117,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_16,18-24,False,1,14.89550621712157,14.89550621712157,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_95,25-34,False,1,14.576126782090839,14.576126782090839,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_92,18-24,False,1,14.875247659564355,14.875247659564355,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_51,55-64,False,1,15.138787069094416,15.138787069094416,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_7,35-44,False,1,14.672653895661599,14.672653895661599,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_98,25-34,False,1,15.682625500920084,15.682625500920084,Bundle,True,False
2023-01-01,DMA_013,Omnichannel,DMA_013_Omnichannel_96,18-24,True,1,15.320235354354354,15.320235354354354,Bundle,True,False
2023-01-01,DMA_015,Omnichannel,DMA_015_Omnichannel_42,35-44,False,1,15.532775321006651,15.532775321006651,None,False,False
2023-01-01,DMA_015,Omnichannel,DMA_015_Omnichannel_8,55-64,False,1,15.554902938191722,15.554902938191722,None,False,False
2023-01-01,DMA_015,Omnichannel,DMA_015_Omnichannel_59,25-34,False,1,14.354842973499355,14.354842973499355,None,False,False
2023-01-01,DMA_015,Omnichannel,DMA_015_Omnichannel_29,65+,False,1,15.629822431595393,15.629822431595393,None,False,False
2023-01-01,DMA_015,Omnichannel,DMA_015_Omnichannel_98,25-34,False,1,15.287818008516021,15.287818008516021,None,False,False
2023-01-01,DMA_015,Omnichannel,DMA_015_Omnichannel_71,25-34,False,1,15.026987752994835,15.026987752994835,None,False,False
2023-01-01,DMA_015,Omnichannel,DMA_015_Omnichannel_95,25-34,True,1,14.333337555033413,14.333337555033413,None,False,False
2023-01-01,DMA_015,Omnichannel,DMA_015_Omnichannel_51,65+,False,1,15.591796578102178,15.591796578102178,None,False,False
2023-01-01,DMA_015,Omnichannel,DMA_015_Omnichannel_60,45-54,False,1,15.462786278793317,15.462786278793317,None,False,False
2023-01-01,DMA_015,Omnichannel,DMA_015_Omnichannel_95,25-34,False,1,15.719788801608631,15.719788801608631,None,False,False
2023-01-01,DMA_016,Omnichannel,DMA_016_Omnichannel_22,18-24,False,1,15.31018349280019,15.31018349280019,None,True,False
2023-01-01,DMA_016,Omnichannel,DMA_016_Omnichannel_12,55-64,False,1,14.874270771700683,14.874270771700683,None,True,False
2023-01-01,DMA_018,Omnichannel,DMA_018_Omnichannel_3,18-24,False,1,15.602509174759906,15.602509174759906,None,True,False
2023-01-01,DMA_018,Omnichannel,DMA_018_Omnichannel_69,55-64,False,1,15.674145181743516,15.674145181743516,None,True,False
2023-01-01,DMA_018,Omnichannel,DMA_018_Omnichannel_26,55-64,False,1,14.677338735774255,14.677338735774255,None,True,False
2023-01-01,DMA_018,Omnichannel,DMA_018_Omnichannel_27,18-24,True,1,15.222079572897947,15.222079572897947,None,True,False
2023-01-01,DMA_018,Omnichannel,DMA_018_Omnichannel_43,35-44,False,1,14.346516557862074,14.346516557862074,None,True,False
2023-01-01,DMA_018,Omnichannel,DMA_018_Omnichannel_95,45-54,False,1,14.630743368395631,14.630743368395631,None,True,False
2023-01-01,DMA_019,Omnichannel,DMA_019_Omnichannel_36,65+,False,1,15.610470470551622,15.610470470551622,Bundle,True,False
2023-01-01,DMA_019,Omnichannel,DMA_019_Omnichannel_23,65+,False,1,15.015614596367936,15.015614596367936,Bundle,True,False
2023-01-01,DMA_019,Omnichannel,DMA_019_Omnichannel_25,45-54,False,1,15.593922598153249,15.593922598153249,Bundle,True,False
2023-01-01,DMA_019,Omnichannel,DMA_019_Omnichannel_17,65+,False,1,15.398840061780628,15.398840061780628,Bundle,True,False
2023-01-01,DMA_019,Omnichannel,DMA_019_Omnichannel_59,18-24,True,1,14.535859118951144,14.535859118951144,Bundle,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_45,55-64,False,1,15.270429631269701,15.270429631269701,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_5,65+,False,1,15.113293463141298,15.113293463141298,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_56,65+,False,1,15.078524211636347,15.078524211636347,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_27,65+,False,1,15.296576436612927,15.296576436612927,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_53,35-44,False,1,15.463855945658716,15.463855945658716,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_94,18-24,False,1,15.453987151775236,15.453987151775236,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_46,25-34,False,1,15.163208216276002,15.163208216276002,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_27,35-44,False,1,14.621982921065975,14.621982921065975,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_60,45-54,False,1,15.160502016388236,15.160502016388236,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_5,25-34,False,1,15.545557509887441,15.545557509887441,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_4,45-54,True,1,14.661220599734797,14.661220599734797,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_67,55-64,False,1,15.544596559792792,15.544596559792792,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_64,35-44,False,1,14.994521607470524,14.994521607470524,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_88,25-34,True,1,15.032857226525204,15.032857226525204,None,True,False
2023-01-01,DMA_020,Omnichannel,DMA_020_Omnichannel_41,45-54,False,1,14.841558715417655,14.841558715417655,None,True,False
2023-01-01,DMA_021,Omnichannel,DMA_021_Omnichannel_7,18-24,False,1,14.765893800005841,14.765893800005841,Bundle,False,False
2023-01-01,DMA_021,Omnichannel,DMA_021_Omnichannel_26,25-34,False,1,14.569248751112323,14.569248751112323,Bundle,False,False
2023-01-01,DMA_021,Omnichannel,DMA_021_Omnichannel_13,55-64,False,1,14.864971533856654,14.864971533856654,Bundle,False,False
2023-01-01,DMA_022,Omnichannel,DMA_022_Omnichannel_54,65+,False,1,15.201781043660395,15.201781043660395,None,False,False
2023-01-01,DMA_022,Omnichannel,DMA_022_Omnichannel_79,25-34,False,1,15.195367633432285,15.195367633432285,None,False,False
2023-01-01,DMA_022,Omnichannel,DMA_022_Omnichannel_94,65+,False,1,14.278742965045602,14.278742965045602,None,False,False
2023-01-01,DMA_022,Omnichannel,DMA_022_Omnichannel_55,45-54,True,1,15.529958852842906,15.529958852842906,None,False,False
2023-01-01,DMA_022,Omnichannel,DMA_022_Omnichannel_95,45-54,False,1,15.535747044908044,15.535747044908044,None,False,False
2023-01-01,DMA_023,Omnichannel,DMA_023_Omnichannel_53,18-24,True,1,15.256544649198666,15.256544649198666,Bundle,True,False
2023-01-01,DMA_023,Omnichannel,DMA_023_Omnichannel_4,18-24,True,1,14.582477764303976,14.582477764303976,Bundle,True,False
2023-01-01,DMA_023,Omnichannel,DMA_023_Omnichannel_22,55-64,False,1,15.336666991554203,15.336666991554203,Bundle,True,False
2023-01-01,DMA_023,Omnichannel,DMA_023_Omnichannel_60,45-54,False,1,15.188274553366341,15.188274553366341,Bundle,True,False
2023-01-01,DMA_023,Omnichannel,DMA_023_Omnichannel_36,35-44,False,1,14.592860651933034,14.592860651933034,Bundle,True,False
2023-01-01,DMA_025,Omnichannel,DMA_025_Omnichannel_29,35-44,False,1,15.494772263220861,15.494772263220861,Bundle,True,False
2023-01-01,DMA_025,Omnichannel,DMA_025_Omnichannel_58,55-64,False,1,14.966562033537514,14.966562033537514,Bundle,True,False
2023-01-01,DMA_025,Omnichannel,DMA_025_Omnichannel_59,65+,False,1,15.573410175067629,15.573410175067629,Bundle,True,False
2023-01-01,DMA_025,Omnichannel,DMA_025_Omnichannel_80,55-64,False,1,15.227785675782085,15.227785675782085,Bundle,True,False
2023-01-01,DMA_025,Omnichannel,DMA_025_Omnichannel_98,55-64,False,1,14.656849145157633,14.656849145157633,Bundle,True,False
2023-01-01,DMA_025,Omnichannel,DMA_025_Omnichannel_52,35-44,False,1,15.033029321202996,15.033029321202996,Bundle,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_16,35-44,True,1,14.99045434066781,14.99045434066781,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_33,35-44,False,1,14.808392015815498,14.808392015815498,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_47,35-44,True,1,14.729341195312513,14.729341195312513,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_98,65+,False,1,14.673244336786741,14.673244336786741,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_64,55-64,False,1,14.35740610619444,14.35740610619444,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_97,55-64,False,1,14.311532321093102,14.311532321093102,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_61,25-34,False,1,15.390418746302926,15.390418746302926,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_35,18-24,False,1,15.140460413639778,15.140460413639778,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_71,25-34,False,1,14.722061139266442,14.722061139266442,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_48,55-64,False,1,14.557021826029123,14.557021826029123,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_66,55-64,False,1,15.203752494945972,15.203752494945972,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_55,25-34,False,1,14.660119471306501,14.660119471306501,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_8,18-24,False,1,14.565367765980726,14.565367765980726,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_40,18-24,True,1,15.47084061736277,15.47084061736277,Visibility,True,False
2023-01-01,DMA_027,Omnichannel,DMA_027_Omnichannel_58,65+,False,1,15.20243697249297,15.20243697249297,Visibility,True,False
2023-01-01,DMA_028,Omnichannel,DMA_028_Omnichannel_26,25-34,False,1,15.537106279141428,15.537106279141428,None,True,False
2023-01-01,DMA_028,Omnichannel,DMA_028_Omnichannel_88,35-44,False,1,14.581231721542984,14.581231721542984,None,True,False
2023-01-01,DMA_028,Omnichannel,DMA_028_Omnichannel_43,18-24,False,1,15.39746261371296,15.39746261371296,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_8,18-24,False,1,14.967366969990987,14.967366969990987,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_72,65+,True,1,14.433979675647505,14.433979675647505,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_95,55-64,False,1,14.31079147991322,14.31079147991322,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_86,18-24,False,1,15.228104876806928,15.228104876806928,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_25,55-64,False,1,15.186292772735335,15.186292772735335,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_13,55-64,False,1,15.101113017725936,15.101113017725936,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_27,65+,False,1,15.508037463470666,15.508037463470666,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_85,45-54,False,1,15.714307013902221,15.714307013902221,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_73,55-64,False,1,15.328895977941563,15.328895977941563,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_81,65+,False,1,15.654072296549328,15.654072296549328,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_48,25-34,False,1,15.328328555829154,15.328328555829154,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_53,55-64,False,1,14.87260223668233,14.87260223668233,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_71,35-44,False,1,14.353016606332666,14.353016606332666,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_9,45-54,False,1,15.676681243713965,15.676681243713965,None,True,False
2023-01-01,DMA_031,Omnichannel,DMA_031_Omnichannel_63,55-64,False,1,14.600630016602782,14.600630016602782,None,True,False
2023-01-01,DMA_032,Omnichannel,DMA_032_Omnichannel_92,45-54,False,1,15.151423752231292,15.151423752231292,None,True,False
2023-01-01,DMA_032,Omnichannel,DMA_032_Omnichannel_77,25-34,False,1,15.312357512919615,15.312357512919615,None,True,False
2023-01-01,DMA_032,Omnichannel,DMA_032_Omnichannel_67,18-24,False,1,14.456658871848203,14.456658871848203,None,True,False
2023-01-01,DMA_032,Omnichannel,DMA_032_Omnichannel_43,55-64,False,1,14.918231932965297,14.918231932965297,None,True,False
2023-01-01,DMA_032,Omnichannel,DMA_032_Omnichannel_59,65+,False,1,15.031234120734352,15.031234120734352,None,True,False
2023-01-01,DMA_033,Omnichannel,DMA_033_Omnichannel_63,35-44,False,1,15.144367295996165,15.144367295996165,None,True,False
2023-01-01,DMA_033,Omnichannel,DMA_033_Omnichannel_5,45-54,False,1,14.852388235435935,14.852388235435935,None,True,False
2023-01-01,DMA_034,Omnichannel,DMA_034_Omnichannel_9,55-64,False,1,14.504407478345378,14.504407478345378,None,True,False
2023-01-01,DMA_034,Omnichannel,DMA_034_Omnichannel_93,25-34,False,1,14.344322235328185,14.344322235328185,None,True,False
2023-01-01,DMA_035,Omnichannel,DMA_035_Omnichannel_34,55-64,False,1,15.400241972389914,15.400241972389914,None,True,False
2023-01-01,DMA_035,Omnichannel,DMA_035_Omnichannel_10,25-34,False,1,15.42177663245811,15.42177663245811,None,True,False
2023-01-01,DMA_035,Omnichannel,DMA_035_Omnichannel_71,18-24,False,1,14.847406926327828,14.847406926327828,None,True,False
2023-01-01,DMA_035,Omnichannel,DMA_035_Omnichannel_61,35-44,False,1,15.550628973795929,15.550628973795929,None,True,False
2023-01-01,DMA_035,Omnichannel,DMA_035_Omnichannel_2,25-34,False,1,15.207714280736509,15.207714280736509,None,True,False
2023-01-01,DMA_035,Omnichannel,DMA_035_Omnichannel_29,18-24,False,1,14.770465997663587,14.770465997663587,None,True,False
2023-01-01,DMA_035,Omnichannel,DMA_035_Omnichannel_63,65+,False,1,15.125649814944444,15.125649814944444,None,True,False
2023-01-01,DMA_035,Omnichannel,DMA_035_Omnichannel_36,45-54,False,1,15.477111745221087,15.477111745221087,None,True,False
2023-01-01,DMA_035,Omnichannel,DMA_035_Omnichannel_14,25-34,False,1,14.65810151400888,14.65810151400888,None,True,False
2023-01-01,DMA_035,Omnichannel,DMA_035_Omnichannel_84,45-54,False,1,14.837358862578721,14.837358862578721,None,True,False
2023-01-01,DMA_035,Omnichannel,DMA_035_Omnichannel_85,55-64,False,1,15.595068147310965,15.595068147310965,None,True,False
2023-01-01,DMA_036,Omnichannel,DMA_036_Omnichannel_52,45-54,True,1,14.378105449891445,14.378105449891445,None,True,False
2023-01-01,DMA_036,Omnichannel,DMA_036_Omnichannel_4,65+,False,1,14.471967430979474,14.471967430979474,None,True,False
2023-01-01,DMA_036,Omnichannel,DMA_036_Omnichannel_96,25-34,False,1,14.576640589393168,14.576640589393168,None,True,False
2023-01-01,DMA_036,Omnichannel,DMA_036_Omnichannel_81,55-64,False,1,15.630081375761543,15.630081375761543,None,True,False
2023-01-01,DMA_036,Omnichannel,DMA_036_Omnichannel_19,55-64,False,1,15.600220788754037,15.600220788754037,None,True,False
2023-01-01,DMA_036,Omnichannel,DMA_036_Omnichannel_35,35-44,False,1,15.608060972937865,15.608060972937865,None,True,False
2023-01-01,DMA_036,Omnichannel,DMA_036_Omnichannel_86,35-44,False,1,15.439521892282285,15.439521892282285,None,True,False
2023-01-01,DMA_036,Omnichannel,DMA_036_Omnichannel_78,18-24,True,1,14.426064654806947,14.426064654806947,None,True,False
2023-01-01,DMA_036,Omnichannel,DMA_036_Omnichannel_46,25-34,False,1,14.657629128503057,14.657629128503057,None,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_58,18-24,False,1,15.220771127317393,15.220771127317393,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_31,65+,False,1,15.091878260761293,15.091878260761293,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_53,55-64,False,1,15.445305636807957,15.445305636807957,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_27,18-24,False,1,14.783571846424593,14.783571846424593,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_17,25-34,False,1,14.730889792945568,14.730889792945568,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_9,35-44,False,1,14.64559206846722,14.64559206846722,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_25,18-24,False,1,14.796741274452542,14.796741274452542,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_3,25-34,False,1,14.614410807285031,14.614410807285031,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_36,45-54,False,1,14.79182419903189,14.79182419903189,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_18,18-24,False,1,15.020762916817471,15.020762916817471,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_64,65+,False,1,15.289127943016464,15.289127943016464,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_35,45-54,False,1,14.646466751984995,14.646466751984995,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_8,35-44,False,1,15.35952368930676,15.35952368930676,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_51,45-54,True,1,14.677821965335525,14.677821965335525,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_35,65+,True,1,15.335473533138074,15.335473533138074,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_71,45-54,False,1,15.662837114647095,15.662837114647095,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_86,65+,False,1,14.968785568526535,14.968785568526535,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_62,65+,False,1,14.516257639633038,14.516257639633038,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_25,25-34,True,1,15.725243421942173,15.725243421942173,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_9,55-64,False,1,14.500396191606804,14.500396191606804,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_94,18-24,False,1,14.899817142912218,14.899817142912218,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_88,35-44,False,1,14.939372045094693,14.939372045094693,Visibility,True,False
2023-01-01,DMA_039,Omnichannel,DMA_039_Omnichannel_61,55-64,False,1,15.08589773456677,15.08589773456677,Visibility,True,False
2023-01-01,DMA_040,Omnichannel,DMA_040_Omnichannel_9,35-44,False,1,15.514053794648833,15.514053794648833,None,True,False
2023-01-01,DMA_040,Omnichannel,DMA_040_Omnichannel_71,65+,False,1,15.366272649622436,15.366272649622436,None,True,False
2023-01-01,DMA_040,Omnichannel,DMA_040_Omnichannel_28,45-54,False,1,14.951726004247746,14.951726004247746,None,True,False
2023-01-01,DMA_040,Omnichannel,DMA_040_Omnichannel_24,25-34,False,1,14.395075511143988,14.395075511143988,None,True,False
2023-01-01,DMA_040,Omnichannel,DMA_040_Omnichannel_89,45-54,False,1,15.219142733150768,15.219142733150768,None,True,False
2023-01-01,DMA_040,Omnichannel,DMA_040_Omnichannel_58,55-64,False,1,14.675607972983222,14.675607972983222,None,True,False
2023-01-01,DMA_042,Omnichannel,DMA_042_Omnichannel_15,35-44,False,1,15.582020026951547,15.582020026951547,Loyalty,False,False
2023-01-01,DMA_042,Omnichannel,DMA_042_Omnichannel_28,25-34,True,1,14.729070919542991,14.729070919542991,Loyalty,False,False
2023-01-01,DMA_042,Omnichannel,DMA_042_Omnichannel_75,18-24,False,1,14.982134996024593,14.982134996024593,Loyalty,False,False
