date,geo_id,temperature,holiday_flag,competitor_promo,consumer_confidence
2023-01-01,DMA_042,87.82927005893694,1,0,97.84222661687438
2023-01-01,DMA_043,78.91064981273875,1,0,100.05101621404006
2023-01-01,DMA_044,75.69399121297135,1,0,103.05072284055257
2023-01-01,DMA_045,89.21530438079729,1,0,103.49393656463917
2023-01-01,DMA_046,73.09918043872054,1,0,98.00184762098402
2023-01-01,DMA_047,62.1090068034075,1,0,102.13092762669103
2023-01-01,DMA_048,81.88363154871828,1,0,98.39997141935378
2023-01-01,DMA_049,83.09005152553277,1,0,98.39470711263161
2023-01-01,DMA_050,69.33839989887967,1,0,97.72969656934225
2023-01-01,DMA_051,86.81558973490203,1,1,99.62942175582181
2023-01-01,DMA_052,83.35601643866462,1,0,101.55604987504776
2023-01-01,DMA_053,78.547840866594,1,0,100.29226273773536
2023-01-01,DMA_054,76.67643120420857,1,0,98.82901373366987
2023-01-01,DMA_055,68.49191369936429,1,1,104.35755126350631
2023-01-01,DMA_056,81.83779187753849,1,0,100.62380223303028
2023-01-01,DMA_057,80.45132860504694,1,0,101.7868983399738
2023-01-01,DMA_058,78.64676288452624,1,0,99.35545570077586
2023-01-01,DMA_059,79.04701044702428,1,0,101.35064890182731
2023-01-01,DMA_060,72.6344944374266,1,0,99.20966846121239
2023-01-01,DMA_061,70.08433414352612,1,0,99.62020823027639
2023-01-01,DMA_062,78.81110438412381,1,0,104.03554541465166
2023-01-01,DMA_063,76.09041189686475,1,0,99.09028820090148
2023-01-01,DMA_064,80.26866617818716,1,1,100.39840507011952
2023-01-01,DMA_065,71.74365490552589,1,0,100.96384423030872
2023-01-01,DMA_066,89.24526011358849,1,0,97.98980500037229
2023-01-01,DMA_067,90.4121017512176,1,0,98.24757432763718
2023-01-01,DMA_068,78.57576041702174,1,0,101.94180454934558
2023-01-01,DMA_069,84.25779926650097,1,0,97.23182554546983
2023-01-01,DMA_070,79.03067904964429,1,0,100.93656588635713
2023-01-01,DMA_071,74.33803834134942,1,0,100.88787795763703
2023-01-01,DMA_072,82.68011793939341,1,0,100.70507301283526
2023-01-01,DMA_073,78.91660480151975,1,0,99.15690234316035
2023-01-01,DMA_074,73.39130432799503,1,1,101.0158801060191
2023-01-01,DMA_075,91.18399295861386,1,0,101.9815897803729
2023-01-01,DMA_076,77.2680537041938,1,0,98.19257793141274
2023-01-01,DMA_077,76.91623335677637,1,0,101.83525763480601
2023-01-01,DMA_078,81.64073312108171,1,0,100.44039955750418
2023-01-01,DMA_079,87.34536374524983,1,0,99.92835598284415
2023-01-01,DMA_080,77.47849367532154,1,0,100.7041968045005
2023-01-01,DMA_081,76.23790152769612,1,0,101.18397724668252
2023-01-01,DMA_082,79.86500303886099,1,0,101.39294315119197
2023-01-01,DMA_083,92.24922424889063,1,0,103.22873016586772
2023-01-01,DMA_084,87.33350807634686,1,0,98.69444791947258
2023-01-01,DMA_085,76.75159685366707,1,0,101.92786055138363
2023-01-01,DMA_086,84.42428793808638,1,0,100.54909667537753
2023-01-01,DMA_087,79.62417742194654,1,0,100.92038999056253
2023-01-01,DMA_088,74.0081778671911,1,0,101.15876856709771
2023-01-01,DMA_089,84.17933682554288,1,0,102.052626657233
2023-01-01,DMA_090,85.49742760409407,1,0,101.66135474292342
2023-01-01,DMA_091,71.93335039032891,1,0,103.30821553139309
2023-01-01,DMA_092,86.14170306378088,1,0,102.13181783436919
2023-01-01,DMA_093,70.36357506683254,1,0,104.23194185845595
2023-01-01,DMA_094,79.94780836763556,1,0,101.58240206288207
2023-01-01,DMA_095,79.92465190996244,1,0,102.97491927045841
2023-01-01,DMA_096,80.73001016320245,1,1,99.03706687504156
2023-01-01,DMA_097,77.18883938789185,1,0,101.73105004190984
2023-01-01,DMA_098,93.58136920885332,1,0,100.14188969119004
2023-01-01,DMA_099,68.57054072656392,1,1,99.73528583489474
2023-01-01,DMA_100,79.41696316124101,1,0,100.3652177859009
2023-01-01,DMA_101,68.0779363712887,1,0,98.60210407236437
2023-01-01,DMA_102,78.44553592354896,1,0,101.91765955607848
2023-01-01,DMA_103,82.65777478949117,1,0,100.43892386705753
2023-01-01,DMA_104,81.22011566568496,1,0,99.43088522038383
2023-01-01,DMA_105,76.55725982684362,1,0,99.108365154692
2023-01-01,DMA_106,79.19157092372028,1,0,96.75602551644027
2023-01-01,DMA_107,82.32225531993491,1,1,99.80211750571605
2023-01-01,DMA_108,79.71344879133817,1,0,102.06746984539367
2023-01-01,DMA_109,81.61368619073183,1,1,97.9090463265457
2023-01-01,DMA_110,78.88398643031869,1,0,100.63304384695729
2023-01-01,DMA_111,71.53444437611745,1,0,100.76957179673225
2023-01-01,DMA_112,76.01073584009953,1,1,104.89111367423816
2023-01-01,DMA_113,76.03370074694494,1,0,99.42273355619805
2023-01-01,DMA_114,87.67999217344466,1,1,102.59235237191163
2023-01-01,DMA_115,70.9012693120535,1,0,98.09861413359373
2023-01-01,DMA_116,76.81213950731463,1,0,98.84880966024375
2023-01-01,DMA_117,75.07614779951889,1,0,99.90172641411883
2023-01-01,DMA_118,87.117804043844,1,0,100.49021700709996
2023-01-01,DMA_119,77.40711431306973,1,0,100.9514395490989
2023-01-01,DMA_120,77.14957290992764,1,0,98.65530942995392
2023-01-01,DMA_121,80.63618240032329,1,0,98.15242756447753
2023-01-01,DMA_122,76.53997946046135,1,0,99.29776451846531
2023-01-01,DMA_123,76.13901980578223,1,0,97.5990097701963
2023-01-01,DMA_124,76.46885465271386,1,0,96.44499018987545
2023-01-01,DMA_125,77.88254867691572,1,0,101.34222085572681
2023-01-01,DMA_126,82.41743062853404,1,0,101.15351487294647
2023-01-01,DMA_127,77.01981648929161,1,1,100.9653205841997
2023-01-01,DMA_128,84.26331735859742,1,0,99.00842050349225
2023-01-01,DMA_129,81.12677487062379,1,0,101.17729401215513
2023-01-01,DMA_130,75.23341791143079,1,0,98.11568826740726
2023-01-01,DMA_131,84.73822804293137,1,0,99.97995996238096
2023-01-01,DMA_132,81.24247162465953,1,0,95.8787751495982
2023-01-01,DMA_133,83.68142142630968,1,0,100.95598628427624
2023-01-01,DMA_134,78.69276692528902,1,0,98.66248369204013
2023-01-01,DMA_135,71.94263936908735,1,0,98.05628651513001
2023-01-01,DMA_136,76.32633269636752,1,0,99.52889661019455
2023-01-01,DMA_137,74.75293601112304,1,0,103.90416700491235
2023-01-01,DMA_138,83.51667131278371,1,0,100.76333844918166
2023-01-01,DMA_139,71.93264365379538,1,1,101.20443154847098
2023-01-01,DMA_140,73.3313270701436,1,1,99.01948212279602
2023-01-01,DMA_141,81.00813831738607,1,0,97.24656294425584
2023-01-01,DMA_142,79.38731779484702,1,0,100.52098675102016
2023-01-01,DMA_143,77.93871515588698,1,0,104.03960182607437
2023-01-01,DMA_144,77.38224033918544,1,0,99.88862321539449
2023-01-01,DMA_145,82.03958184293995,1,0,100.74698632488645
2023-01-01,DMA_146,67.69192510715557,1,0,104.80849873800818
2023-01-01,DMA_147,76.54909443843175,1,0,99.09332506469309
2023-01-01,DMA_148,73.78363990933498,1,0,97.0788328649968
2023-01-01,DMA_149,84.59033111423368,1,0,100.57865480910512
2023-01-01,DMA_150,88.75387256773385,1,0,99.88639018278522
2023-01-08,DMA_001,81.26282857026943,1,1,99.16047623571806
2023-01-08,DMA_002,82.77958362164026,1,1,100.00903355465027
2023-01-08,DMA_003,72.57992771746983,1,1,100.42074517226703
2023-01-08,DMA_004,88.17949499756095,1,0,102.82326077033251
2023-01-08,DMA_005,78.73431144493055,1,0,99.04381774462114
2023-01-08,DMA_006,85.50850547740563,1,0,98.92064590808302
2023-01-08,DMA_007,76.77744532147878,1,0,103.00835158005133
2023-01-08,DMA_008,72.22242460452892,1,0,100.53263673712362
2023-01-08,DMA_009,78.27086085799436,1,0,99.681402455921
2023-01-08,DMA_010,81.22678756673893,1,1,103.3202136107421
2023-01-08,DMA_011,87.78408829514345,1,0,101.74905521713113
2023-01-08,DMA_012,77.83911769235706,1,0,105.05995539595646
2023-01-08,DMA_013,73.63605376294217,1,0,104.5421901601365
2023-01-08,DMA_014,82.08796231896628,1,0,103.26949869172756
2023-01-08,DMA_015,75.38947285928748,1,1,99.274430347218
2023-01-08,DMA_016,89.41009735548957,1,0,101.31332347958579
2023-01-08,DMA_017,76.72560177370961,1,0,101.82360007519503
2023-01-08,DMA_018,82.38292419070491,1,0,101.72832921194343
2023-01-08,DMA_019,76.97662638447113,1,0,101.42514188124791
2023-01-08,DMA_020,81.32374904444036,1,0,100.77739238608086
2023-01-08,DMA_021,78.54691293758631,1,0,102.19741754796844
2023-01-08,DMA_022,78.47788995631778,1,0,98.49580536896917
2023-01-08,DMA_023,72.77386702070147,1,0,96.81150152363718
2023-01-08,DMA_024,78.01709940537646,1,0,98.45478393114963
2023-01-08,DMA_025,79.89497678180503,1,0,105.16947158791397
2023-01-08,DMA_026,84.39721700831137,1,0,102.11011153588237
2023-01-08,DMA_027,87.84820506754888,1,0,102.8354666031342
2023-01-08,DMA_028,75.03413573581182,1,0,102.56195243547909
2023-01-08,DMA_029,75.85531069334309,1,0,97.82777912566239
2023-01-08,DMA_030,82.22355675898176,1,0,101.1051694682536
2023-01-08,DMA_031,73.94798020498493,1,0,102.93720479540312
2023-01-08,DMA_032,70.03913600738579,1,0,102.43113848257835
2023-01-08,DMA_033,82.62616534847479,1,0,100.4502657385239
2023-01-08,DMA_034,69.02968436949561,1,0,102.94269662870609
2023-01-08,DMA_035,78.19349071714058,1,1,102.25782579904858
2023-01-08,DMA_036,83.43110925461112,1,0,100.95814259771646
2023-01-08,DMA_037,76.19283807632617,1,0,101.44986048941225
2023-01-08,DMA_038,80.36478258832413,1,0,97.88102294637507
2023-01-08,DMA_039,75.991501261198,1,0,101.50597600741949
2023-01-08,DMA_040,71.80882266017531,1,0,100.38160124067262
2023-01-08,DMA_041,77.83939554185773,1,0,103.4441348533246
2023-01-08,DMA_042,72.79232181573629,1,0,100.71357904815439
2023-01-08,DMA_043,74.08680502694432,1,1,97.87940890229248
2023-01-08,DMA_044,81.13039227615606,1,1,98.97532356141647
2023-01-08,DMA_045,68.880357979293,1,0,101.89860384203011
2023-01-08,DMA_046,76.27901355612012,1,0,101.81038650496662
2023-01-08,DMA_047,82.65508536881234,1,0,97.81277281203674
2023-01-08,DMA_048,88.92696979713887,1,0,100.52256392069964
2023-01-08,DMA_049,77.36309627605016,1,0,97.96384845404984
2023-01-08,DMA_050,83.17891367202965,1,0,100.42336167701977
2023-01-08,DMA_051,70.85353896461652,1,1,103.39400176692001
2023-01-08,DMA_052,88.79205324065627,1,1,95.43688681865437
2023-01-08,DMA_053,83.99272550888031,1,0,103.00600051449065
2023-01-08,DMA_054,79.43246124392296,1,0,104.32975858767843
2023-01-08,DMA_055,88.23855462925647,1,0,98.18544729306726
2023-01-08,DMA_056,71.76737257127785,1,0,102.41097699681154
2023-01-08,DMA_057,92.41307989098271,1,1,98.896179281328
2023-01-08,DMA_058,84.13091590191657,1,0,101.42466698822068
2023-01-08,DMA_059,88.87771180767278,1,0,102.86709279396631
2023-01-08,DMA_060,74.43884497843543,1,0,101.50066667283467
2023-01-08,DMA_061,72.4995651338681,1,0,103.91490327995172
2023-01-08,DMA_062,78.74695027449602,1,0,100.31765269225166
2023-01-08,DMA_063,81.6465422571085,1,0,102.30586747686439
2023-01-08,DMA_064,75.35874111871823,1,0,99.78647738688859
2023-01-08,DMA_065,77.19343470244051,1,0,99.4500030492354
2023-01-08,DMA_066,82.50889684204078,1,0,100.69266730022382
2023-01-08,DMA_067,88.48765618905627,1,1,100.80594124379382
2023-01-08,DMA_068,78.55498967466615,1,0,100.08580931810044
2023-01-08,DMA_069,88.04468259696087,1,0,100.33760100623961
2023-01-08,DMA_070,73.84714034670468,1,1,103.30575135709832
2023-01-08,DMA_071,73.00327068638703,1,0,101.96117861572611
2023-01-08,DMA_072,83.8383255764989,1,0,99.02561026909983
2023-01-08,DMA_073,88.03341307094647,1,0,99.32764753759119
2023-01-08,DMA_074,73.20715855998183,1,0,100.58431481978454
2023-01-08,DMA_075,73.43137399308246,1,0,101.91242077064327
2023-01-08,DMA_076,81.9960233143139,1,0,97.49284386756774
2023-01-08,DMA_077,77.71433197922158,1,0,95.64377127256307
2023-01-08,DMA_078,83.82858167360942,1,0,101.38783116208117
2023-01-08,DMA_079,91.81618843535361,1,0,97.32812448524771
2023-01-08,DMA_080,77.04557457359758,1,0,100.8129825029615
2023-01-08,DMA_081,91.44265024978975,1,0,103.9037313516138
2023-01-08,DMA_082,83.30877880695023,1,0,98.43410522179272
2023-01-08,DMA_083,81.24230215573581,1,0,99.94679535795522
2023-01-08,DMA_084,78.54701144275855,1,0,100.661843305892
2023-01-08,DMA_085,79.0276489837705,1,0,100.59987858778854
2023-01-08,DMA_086,93.1540581206837,1,0,98.90656626210757
2023-01-08,DMA_087,85.55913701175729,1,0,101.68605300772748
2023-01-08,DMA_088,67.22076439399045,1,0,98.20763438535657
2023-01-08,DMA_089,92.36346297672497,1,0,101.04251002843068
2023-01-08,DMA_090,82.58285953648084,1,0,99.07429063675255
2023-01-08,DMA_091,75.09366542195113,1,0,100.87529060553278
2023-01-08,DMA_092,78.88536734444097,1,0,101.5994220530856
2023-01-08,DMA_093,91.90967831496195,1,0,102.87684735736421
2023-01-08,DMA_094,72.6785347801016,1,0,96.23743778263888
2023-01-08,DMA_095,80.54953791095677,1,0,101.8042979249774
2023-01-08,DMA_096,78.81062750605345,1,0,98.07687622492813
2023-01-08,DMA_097,79.21529226509222,1,0,99.0686350969338
2023-01-08,DMA_098,84.79727519168405,1,0,100.08744741378617
2023-01-08,DMA_099,87.93885669197707,1,0,100.50883030297797
2023-01-08,DMA_100,78.08321227343025,1,0,99.2089348819862
2023-01-08,DMA_101,84.16543659657427,1,0,103.1244349646394
2023-01-08,DMA_102,81.38164587337218,1,0,99.17887638766636
2023-01-08,DMA_103,79.08280890819115,1,0,100.02544107268845
2023-01-08,DMA_104,79.81720105502163,1,0,99.77843984464957
2023-01-08,DMA_105,86.94845832326396,1,0,98.95817351083677
2023-01-08,DMA_106,82.68428184011195,1,0,99.55810438012846
2023-01-08,DMA_107,88.17551961184535,1,0,97.93529144912137
2023-01-08,DMA_108,73.42514515902518,1,1,101.26587497439222
2023-01-08,DMA_109,83.17692848682137,1,0,101.38579932234771
2023-01-08,DMA_110,90.84232389994753,1,0,99.25646600525889
2023-01-08,DMA_111,72.11505403886903,1,0,102.94683450316074
2023-01-08,DMA_112,89.60782297298972,1,0,102.77136451006746
2023-01-08,DMA_113,76.53638034656298,1,0,95.11259472447423
2023-01-08,DMA_114,89.88151087063214,1,0,103.46107353787797
2023-01-08,DMA_115,77.95780904437405,1,0,100.65514228090991
2023-01-08,DMA_116,76.68785729662017,1,1,100.29679755661559
2023-01-08,DMA_117,69.50205316323373,1,0,101.9815697294383
2023-01-08,DMA_118,76.83143010715045,1,0,100.99917633980212
2023-01-08,DMA_119,90.85606029767213,1,0,99.49956058782405
2023-01-08,DMA_120,88.14000903832245,1,0,105.97162305603317
2023-01-08,DMA_121,76.52440998360342,1,0,101.4671194865351
2023-01-08,DMA_122,93.1618400598652,1,0,100.75878025409835
2023-01-08,DMA_123,81.40807873004489,1,0,98.97680494810344
2023-01-08,DMA_124,80.89812686156313,1,0,100.58620953037708
2023-01-08,DMA_125,81.9601869230765,1,0,99.29284216490937
2023-01-08,DMA_126,75.47295823779886,1,1,101.09653922146
2023-01-08,DMA_127,75.59361874535085,1,1,99.39744554007682
2023-01-08,DMA_128,93.22047558529883,1,0,97.30102933016353
2023-01-08,DMA_129,78.01395543532,1,1,98.07171703170667
2023-01-08,DMA_130,81.20389836371392,1,0,100.86941477943772
2023-01-08,DMA_131,88.47789376094566,1,0,97.36555929950143
2023-01-08,DMA_132,79.88685904703651,1,0,101.06437718694403
2023-01-08,DMA_133,83.27955984818136,1,0,97.32561229137306
2023-01-08,DMA_134,73.56150029587982,1,1,101.80761316229352
2023-01-08,DMA_135,83.05134904168212,1,0,100.07737648923231
2023-01-08,DMA_136,77.38540539679731,1,0,102.95529555155444
2023-01-08,DMA_137,78.78551065096055,1,0,101.47413622722462
2023-01-08,DMA_138,87.25467603108422,1,0,102.96933960012667
2023-01-08,DMA_139,78.60132039342591,1,0,101.24717858468793
2023-01-08,DMA_140,68.95196952540333,1,0,101.9532889991284
2023-01-08,DMA_141,69.90672227686007,1,0,99.86646328774631
2023-01-08,DMA_142,78.80380863667138,1,1,104.17045822392316
2023-01-08,DMA_143,88.31800476400336,1,0,100.21885164290462
2023-01-08,DMA_144,83.3742741162273,1,1,96.56395206645944
2023-01-08,DMA_145,77.7957721771209,1,0,102.84544058599562
2023-01-08,DMA_146,74.93483684887026,1,0,100.1050663856431
2023-01-08,DMA_147,78.13383512888825,1,0,99.70192243276554
2023-01-08,DMA_148,79.70745304204564,1,0,97.27916358904277
2023-01-08,DMA_149,80.92832770537753,1,0,100.39547363779232
2023-01-08,DMA_150,83.68353546203988,1,0,98.5202153780087
2023-01-15,DMA_001,74.46688902902903,0,0,102.23314144873137
2023-01-15,DMA_002,65.01225799496652,0,1,101.36622187176185
2023-01-15,DMA_003,74.62203136085391,0,0,100.06860029960552
2023-01-15,DMA_004,85.39094410956076,0,0,101.56517735176168
2023-01-15,DMA_005,79.13791641653376,0,0,99.92651827449703
2023-01-15,DMA_006,67.78816738722118,0,0,100.81983010642993
2023-01-15,DMA_007,88.09502376317413,0,0,102.5776358528457
2023-01-15,DMA_008,69.55261379969838,0,0,100.47942998047203
2023-01-15,DMA_009,86.27818256523763,0,0,97.1845855254495
2023-01-15,DMA_010,82.3688112400717,0,0,101.8518184253339
2023-01-15,DMA_011,74.58855929693118,0,0,100.07647815102423
2023-01-15,DMA_012,83.34470806471433,0,0,102.27858712442423
2023-01-15,DMA_013,93.96170459088168,0,0,98.34980425370212
2023-01-15,DMA_014,68.77146873136212,0,0,102.5447120276442
2023-01-15,DMA_015,75.21159272987879,0,0,100.48489921338157
2023-01-15,DMA_016,85.73913594852162,0,0,99.66495040702956
2023-01-15,DMA_017,90.77254714955822,0,0,101.30644980648594
2023-01-15,DMA_018,82.017261214753,0,0,102.03305649098509
2023-01-15,DMA_019,82.83418054105921,0,0,102.07820770436463
2023-01-15,DMA_020,81.39035119011537,0,0,99.63130035490599
2023-01-15,DMA_021,85.81987722910257,0,1,102.40623023498884
2023-01-15,DMA_022,93.30176835637212,0,0,98.70003796657666
2023-01-15,DMA_023,83.11058638771735,0,0,100.5237836932624
2023-01-15,DMA_024,81.31115263887382,0,0,99.4927637235869
2023-01-15,DMA_025,79.51612741182699,0,0,99.0687592469623
2023-01-15,DMA_026,84.63519609757763,0,0,102.47129956551281
2023-01-15,DMA_027,72.17381890350768,0,0,102.8373536506614
2023-01-15,DMA_028,74.29538745733484,0,1,104.60122151463399
2023-01-15,DMA_029,86.58020216698681,0,0,106.08990259837209
2023-01-15,DMA_030,76.15884512914322,0,0,106.60713364190907
2023-01-15,DMA_031,80.34077582950894,0,0,101.75759212450583
2023-01-15,DMA_032,74.55952252845921,0,0,99.55955294561942
2023-01-15,DMA_033,89.52612337488021,0,0,104.93182812484802
2023-01-15,DMA_034,83.80438175466541,0,0,99.75167608006966
2023-01-15,DMA_035,81.63494659789731,0,0,101.21272065295474
2023-01-15,DMA_036,84.530526212099,0,0,99.64535807679532
2023-01-15,DMA_037,85.75754090452241,0,0,99.99899408656044
2023-01-15,DMA_038,81.7215897616896,0,0,100.42106454101632
2023-01-15,DMA_039,89.44009598357056,0,0,104.31317037440083
2023-01-15,DMA_040,63.95360028816599,0,0,101.73198195142739
2023-01-15,DMA_041,71.46182528331312,0,0,101.5425699815652
2023-01-15,DMA_042,78.58064983027238,0,0,101.82985709424868
2023-01-15,DMA_043,83.46704544622868,0,1,100.14062651507815
2023-01-15,DMA_044,74.74389345508789,0,0,98.78006640298666
2023-01-15,DMA_045,88.06182872469121,0,0,100.5536044106979
2023-01-15,DMA_046,81.8607782551443,0,0,102.52931698776038
2023-01-15,DMA_047,82.85812529822434,0,0,100.00443247678272
2023-01-15,DMA_048,80.41758629208441,0,0,103.8582456608638
2023-01-15,DMA_049,79.70128430517453,0,0,101.23485241605448
2023-01-15,DMA_050,72.6664863300558,0,0,102.51321863016935
2023-01-15,DMA_051,65.86708766564541,0,0,101.58610411735572
2023-01-15,DMA_052,79.60986563988477,0,0,99.4770569976618
2023-01-15,DMA_053,74.92746145823742,0,1,104.36193275786822
2023-01-15,DMA_054,67.71046342271184,0,0,100.9984252863938
2023-01-15,DMA_055,87.68064679647708,0,0,102.12710801969591
2023-01-15,DMA_056,68.33495855540625,0,1,102.73213661282482
2023-01-15,DMA_057,76.22273752792867,0,0,99.65788652140553
2023-01-15,DMA_058,74.44011818777184,0,0,102.08815617172428
2023-01-15,DMA_059,82.36220793334749,0,0,100.32723872975579
2023-01-15,DMA_060,83.00919566843653,0,0,101.98055199252727
2023-01-15,DMA_061,73.3060636587231,0,0,101.60633983421259
2023-01-15,DMA_062,83.6453529951443,0,0,104.84344883257197
2023-01-15,DMA_063,79.6769950612921,0,0,99.17086134553911
2023-01-15,DMA_064,73.9309751743317,0,0,99.742484576803
2023-01-15,DMA_065,95.08603504652034,0,1,98.55774931558979
2023-01-15,DMA_066,89.77687202588429,0,0,99.97666040579674
2023-01-15,DMA_067,68.03498360773197,0,0,103.43888921027539
2023-01-15,DMA_068,80.00338601267876,0,0,98.4365071166172
2023-01-15,DMA_069,85.64493196799206,0,0,100.83651755501334
2023-01-15,DMA_070,86.33972443207702,0,0,99.81719455050398
2023-01-15,DMA_071,82.28054905155946,0,1,102.33282110209201
2023-01-15,DMA_072,84.15771773992901,0,0,104.05899019344784
2023-01-15,DMA_073,67.27169282057885,0,0,98.98555298269525
2023-01-15,DMA_074,72.60152755273538,0,0,99.76709197451119
2023-01-15,DMA_075,81.53442400112625,0,0,97.45502005409836
2023-01-15,DMA_076,73.2146249207089,0,0,101.03289830097414
2023-01-15,DMA_077,76.39203521267589,0,0,101.13223898251123
2023-01-15,DMA_078,74.13326225144561,0,0,102.36000197511741
2023-01-15,DMA_079,91.41700261208467,0,0,100.47702334974879
2023-01-15,DMA_080,82.74598314491855,0,0,102.91608419028
2023-01-15,DMA_081,68.06759936011,0,1,98.53455711666197
2023-01-15,DMA_082,90.25066587176653,0,1,103.00658705353028
2023-01-15,DMA_083,72.46413230287975,0,0,103.59451542997436
2023-01-15,DMA_084,78.81921608392867,0,0,97.96073133802453
2023-01-15,DMA_085,86.02215747897868,0,0,101.82143234981245
2023-01-15,DMA_086,86.5158950623214,0,0,100.67884856053222
2023-01-15,DMA_087,83.03807462594064,0,0,98.09795052593988
2023-01-15,DMA_088,77.89784769430527,0,0,103.22073829313507
2023-01-15,DMA_089,89.95693296340337,0,0,103.3174155676343
2023-01-15,DMA_090,77.5006754718621,0,0,105.26289849681211
2023-01-15,DMA_091,72.12359597981195,0,0,101.10392856395876
2023-01-15,DMA_092,78.7665430952007,0,1,104.23032633201439
2023-01-15,DMA_093,85.63643715494297,0,0,101.93708554734745
2023-01-15,DMA_094,78.77625133397402,0,1,102.5119506381682
2023-01-15,DMA_095,63.328954125184026,0,0,101.86941072884778
2023-01-15,DMA_096,80.41623519665956,0,0,100.91767453650968
2023-01-15,DMA_097,66.53138552143044,0,0,102.69637448140257
2023-01-15,DMA_098,87.92950801225116,0,0,100.20430980465603
2023-01-15,DMA_099,74.58174469167224,0,0,101.07557342256459
2023-01-15,DMA_100,74.7049950382919,0,0,102.27022184422937
2023-01-15,DMA_101,81.74296798236017,0,0,99.8607681889813
2023-01-15,DMA_102,86.3301484600589,0,0,101.86062284862315
2023-01-15,DMA_103,90.74459300785497,0,0,101.68157264360002
2023-01-15,DMA_104,85.12734738810533,0,0,102.80656592664181
2023-01-15,DMA_105,77.64255262235336,0,0,100.89577104512647
2023-01-15,DMA_106,73.60585058635677,0,0,103.81153252400013
2023-01-15,DMA_107,81.86835204340102,0,0,100.92743444887937
2023-01-15,DMA_108,70.05263123685566,0,0,99.90166518906459
2023-01-15,DMA_109,83.15401753044262,0,0,102.68354823006106
2023-01-15,DMA_110,80.7656250828996,0,0,102.37953609102354
2023-01-15,DMA_111,89.34056947411241,0,1,99.88274429098789
2023-01-15,DMA_112,82.02095542698794,0,0,100.089283404603
2023-01-15,DMA_113,83.85324798880157,0,0,101.65663251773958
2023-01-15,DMA_114,79.34055247950269,0,0,103.88734788082515
2023-01-15,DMA_115,68.12532061876662,0,0,99.46739407199777
2023-01-15,DMA_116,87.75632820801695,0,0,98.74932629671441
2023-01-15,DMA_117,83.57624286967332,0,0,101.0891115933395
2023-01-15,DMA_118,83.28863689515865,0,0,98.14015898698744
2023-01-15,DMA_119,79.34177856193494,0,0,100.90275767098663
2023-01-15,DMA_120,76.4853493179024,0,0,101.01244550104163
2023-01-15,DMA_121,80.40069484502607,0,0,98.31850463848336
2023-01-15,DMA_122,86.4975546309768,0,0,101.15788576749412
